match_id,edition_year,tournament_name,stage,group,date,time,stadium,city,host_country,home_team,home_code,away_team,away_code,home_score,away_score,extra_time,penalty_shootout,home_penalties,away_penalties
M-2014-51,2014,Copa Mundial FIFA 2014,Octavos de final,No aplica,2014-06-29,13:00,Estadio Castelao,Fortaleza,Brazil,Netherlands,NLD,Mexico,MEX,2,1,0,0,0,0
M-2014-52,2014,Copa Mundial FIFA 2014,Octavos de final,No aplica,2014-06-29,17:00,Arena Pernambuco,Recife,Brazil,Costa Rica,CRI,Greece,GRC,1,1,1,1,5,3
M-2014-53,2014,Copa Mundial FIFA 2014,Octavos de final,No aplica,2014-06-30,13:00,Estadio Nacional,Brasilia,Brazil,France,FRA,Nigeria,NGA,2,0,0,0,0,0
M-2014-54,2014,Copa Mundial FIFA 2014,Octavos de final,No aplica,2014-06-30,17:00,Estadio Beira-Rio,Porto Alegre,Brazil,Germany,DEU,Algeria,DZA,2,1,1,0,0,0
M-2014-55,2014,Copa Mundial FIFA 2014,Octavos de final,No aplica,2014-07-01,13:00,Arena Corinthians,Sao Paulo,Brazil,Argentina,ARG,Switzerland,CHE,1,0,1,0,0,0
M-2014-56,2014,Copa Mundial FIFA 2014,Octavos de final,No aplica,2014-07-01,17:00,Arena Fonte Nova,Salvador,Brazil,Belgium,BEL,United States,USA,2,1,1,0,0,0
M-2014-57,2014,Copa Mundial FIFA 2014,Cuartos de final,No aplica,2014-07-04,13:00,Estadio do Maracana,Rio de Janeiro,Brazil,France,FRA,Germany,DEU,0,1,0,0,0,0
M-2014-58,2014,Copa Mundial FIFA 2014,Cuartos de final,No aplica,2014-07-04,17:00,Estadio Castelao,Fortaleza,Brazil,Brazil,BRA,Colombia,COL,2,1,0,0,0,0
M-2014-59,2014,Copa Mundial FIFA 2014,Cuartos de final,No aplica,2014-07-05,13:00,Estadio Nacional,Brasilia,Brazil,Argentina,ARG,Belgium,BEL,1,0,0,0,0,0
M-2014-60,2014,Copa Mundial FIFA 2014,Cuartos de final,No aplica,2014-07-05,17:00,Arena Fonte Nova,Salvador,Brazil,Netherlands,NLD,Costa Rica,CRI,0,0,1,1,4,3
M-2014-61,2014,Copa Mundial FIFA 2014,Semifinales,No aplica,2014-07-08,17:00,Estadio Mineirao,Belo Horizonte,Brazil,Brazil,BRA,Germany,DEU,1,7,0,0,0,0
M-2014-62,2014,Copa Mundial FIFA 2014,Semifinales,No aplica,2014-07-09,17:00,Arena Corinthians,Sao Paulo,Brazil,Netherlands,NLD,Argentina,ARG,0,0,1,1,2,4
M-2014-63,2014,Copa Mundial FIFA 2014,Tercer lugar,No aplica,2014-07-12,17:00,Estadio Nacional,Brasilia,Brazil,Brazil,BRA,Netherlands,NLD,0,3,0,0,0,0
M-2014-64,2014,Copa Mundial FIFA 2014,Final,No aplica,2014-07-13,16:00,Estadio do Maracana,Rio de Janeiro,Brazil,Germany,DEU,Argentina,ARG,1,0,1,0,0,0
M-2018-01,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo A,2018-06-14,18:00,Luzhniki Stadium,Moscow,Russia,Russia,RUS,Saudi Arabia,SAU,5,0,0,0,0,0
M-2018-02,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo A,2018-06-15,17:00,Central Stadium,Yekaterinburg,Russia,Egypt,EGY,Uruguay,URY,0,1,0,0,0,0
M-2018-03,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo B,2018-06-15,18:00,Krestovsky Stadium,Saint Petersburg,Russia,Morocco,MAR,Iran,IRN,0,1,0,0,0,0
M-2018-04,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo B,2018-06-15,21:00,Fisht Olympic Stadium,Sochi,Russia,Portugal,PRT,Spain,ESP,3,3,0,0,0,0
M-2018-05,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo C,2018-06-16,13:00,Kazan Arena,Kazan,Russia,France,FRA,Australia,AUS,2,1,0,0,0,0
M-2018-06,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo D,2018-06-16,16:00,Otkritie Arena,Moscow,Russia,Argentina,ARG,Iceland,ISL,1,1,0,0,0,0
M-2018-07,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo C,2018-06-16,19:00,Mordovia Arena,Saransk,Russia,Peru,PER,Denmark,DNK,0,1,0,0,0,0
M-2018-08,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo D,2018-06-16,21:00,Kaliningrad Stadium,Kaliningrad,Russia,Croatia,HRV,Nigeria,NGA,2,0,0,0,0,0
M-2018-09,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo E,2018-06-17,16:00,Samara Arena,Samara,Russia,Costa Rica,CRI,Serbia,SRB,0,1,0,0,0,0
M-2018-10,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo F,2018-06-17,18:00,Luzhniki Stadium,Moscow,Russia,Germany,DEU,Mexico,MEX,0,1,0,0,0,0
M-2018-11,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo E,2018-06-17,21:00,Rostov Arena,Rostov-on-Don,Russia,Brazil,BRA,Switzerland,CHE,1,1,0,0,0,0
M-2018-12,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo F,2018-06-18,15:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Sweden,SWE,South Korea,KOR,1,0,0,0,0,0
M-2018-13,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo G,2018-06-18,18:00,Fisht Olympic Stadium,Sochi,Russia,Belgium,BEL,Panama,PAN,3,0,0,0,0,0
M-2018-14,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo G,2018-06-18,21:00,Volgograd Arena,Volgograd,Russia,Tunisia,TUN,England,ENG,1,2,0,0,0,0
M-2018-15,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo H,2018-06-19,15:00,Mordovia Arena,Saransk,Russia,Colombia,COL,Japan,JPN,1,2,0,0,0,0
M-2018-16,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo H,2018-06-19,18:00,Otkritie Arena,Moscow,Russia,Poland,POL,Senegal,SEN,1,2,0,0,0,0
M-2018-17,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo A,2018-06-19,21:00,Krestovsky Stadium,Saint Petersburg,Russia,Russia,RUS,Egypt,EGY,3,1,0,0,0,0
M-2018-18,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo B,2018-06-20,15:00,Luzhniki Stadium,Moscow,Russia,Portugal,PRT,Morocco,MAR,1,0,0,0,0,0
M-2018-19,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo A,2018-06-20,18:00,Rostov Arena,Rostov-on-Don,Russia,Uruguay,URY,Saudi Arabia,SAU,1,0,0,0,0,0
M-2018-20,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo B,2018-06-20,21:00,Kazan Arena,Kazan,Russia,Iran,IRN,Spain,ESP,0,1,0,0,0,0
M-2018-21,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo C,2018-06-21,16:00,Samara Arena,Samara,Russia,Denmark,DNK,Australia,AUS,1,1,0,0,0,0
M-2018-22,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo C,2018-06-21,20:00,Central Stadium,Yekaterinburg,Russia,France,FRA,Peru,PER,1,0,0,0,0,0
M-2018-23,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo D,2018-06-21,21:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Argentina,ARG,Croatia,HRV,0,3,0,0,0,0
M-2018-24,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo E,2018-06-22,15:00,Krestovsky Stadium,Saint Petersburg,Russia,Brazil,BRA,Costa Rica,CRI,2,0,0,0,0,0
M-2018-25,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo D,2018-06-22,18:00,Volgograd Arena,Volgograd,Russia,Nigeria,NGA,Iceland,ISL,2,0,0,0,0,0
M-2018-26,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo E,2018-06-22,20:00,Kaliningrad Stadium,Kaliningrad,Russia,Serbia,SRB,Switzerland,CHE,1,2,0,0,0,0
M-2018-27,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo G,2018-06-23,15:00,Otkritie Arena,Moscow,Russia,Belgium,BEL,Tunisia,TUN,5,2,0,0,0,0
M-2018-28,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo F,2018-06-23,18:00,Rostov Arena,Rostov-on-Don,Russia,South Korea,KOR,Mexico,MEX,1,2,0,0,0,0
M-2018-29,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo F,2018-06-23,21:00,Fisht Olympic Stadium,Sochi,Russia,Germany,DEU,Sweden,SWE,2,1,0,0,0,0
M-2018-30,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo G,2018-06-24,15:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,England,ENG,Panama,PAN,6,1,0,0,0,0
M-2018-31,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo H,2018-06-24,20:00,Central Stadium,Yekaterinburg,Russia,Japan,JPN,Senegal,SEN,2,2,0,0,0,0
M-2018-32,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo H,2018-06-24,21:00,Kazan Arena,Kazan,Russia,Poland,POL,Colombia,COL,0,3,0,0,0,0
M-2018-33,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo A,2018-06-25,17:00,Volgograd Arena,Volgograd,Russia,Saudi Arabia,SAU,Egypt,EGY,2,1,0,0,0,0
M-2018-34,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo A,2018-06-25,18:00,Samara Arena,Samara,Russia,Uruguay,URY,Russia,RUS,3,0,0,0,0,0
M-2018-35,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo B,2018-06-25,20:00,Kaliningrad Stadium,Kaliningrad,Russia,Spain,ESP,Morocco,MAR,2,2,0,0,0,0
M-2018-36,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo B,2018-06-25,21:00,Mordovia Arena,Saransk,Russia,Iran,IRN,Portugal,PRT,1,1,0,0,0,0
M-2018-37,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo C,2018-06-26,17:00,Fisht Olympic Stadium,Sochi,Russia,Australia,AUS,Peru,PER,0,2,0,0,0,0
M-2018-38,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo C,2018-06-26,17:00,Luzhniki Stadium,Moscow,Russia,Denmark,DNK,France,FRA,0,0,0,0,0,0
M-2018-39,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo D,2018-06-26,21:00,Rostov Arena,Rostov-on-Don,Russia,Iceland,ISL,Croatia,HRV,1,2,0,0,0,0
M-2018-40,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo D,2018-06-26,21:00,Krestovsky Stadium,Saint Petersburg,Russia,Nigeria,NGA,Argentina,ARG,1,2,0,0,0,0
M-2018-41,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo F,2018-06-27,17:00,Kazan Arena,Kazan,Russia,South Korea,KOR,Germany,DEU,2,0,0,0,0,0
M-2018-42,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo F,2018-06-27,19:00,Central Stadium,Yekaterinburg,Russia,Mexico,MEX,Sweden,SWE,0,3,0,0,0,0
M-2018-43,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo E,2018-06-27,21:00,Otkritie Arena,Moscow,Russia,Serbia,SRB,Brazil,BRA,0,2,0,0,0,0
M-2018-44,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo E,2018-06-27,21:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Switzerland,CHE,Costa Rica,CRI,2,2,0,0,0,0
M-2018-45,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo H,2018-06-28,17:00,Volgograd Arena,Volgograd,Russia,Japan,JPN,Poland,POL,0,1,0,0,0,0
M-2018-46,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo H,2018-06-28,18:00,Samara Arena,Samara,Russia,Senegal,SEN,Colombia,COL,0,1,0,0,0,0
M-2018-47,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo G,2018-06-28,20:00,Kaliningrad Stadium,Kaliningrad,Russia,England,ENG,Belgium,BEL,0,1,0,0,0,0
M-2018-48,2018,Copa Mundial FIFA 2018,Fase de grupos,Grupo G,2018-06-28,21:00,Mordovia Arena,Saransk,Russia,Panama,PAN,Tunisia,TUN,1,2,0,0,0,0
M-2018-49,2018,Copa Mundial FIFA 2018,Octavos de final,No aplica,2018-06-30,17:00,Kazan Arena,Kazan,Russia,France,FRA,Argentina,ARG,4,3,0,0,0,0
M-2018-50,2018,Copa Mundial FIFA 2018,Octavos de final,No aplica,2018-06-30,21:00,Fisht Olympic Stadium,Sochi,Russia,Uruguay,URY,Portugal,PRT,2,1,0,0,0,0
M-2018-51,2018,Copa Mundial FIFA 2018,Octavos de final,No aplica,2018-07-01,17:00,Luzhniki Stadium,Moscow,Russia,Spain,ESP,Russia,RUS,1,1,1,1,3,4
M-2018-52,2018,Copa Mundial FIFA 2018,Octavos de final,No aplica,2018-07-01,21:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Croatia,HRV,Denmark,DNK,1,1,1,1,3,2
M-2018-53,2018,Copa Mundial FIFA 2018,Octavos de final,No aplica,2018-07-02,18:00,Samara Arena,Samara,Russia,Brazil,BRA,Mexico,MEX,2,0,0,0,0,0
M-2018-54,2018,Copa Mundial FIFA 2018,Octavos de final,No aplica,2018-07-02,21:00,Rostov Arena,Rostov-on-Don,Russia,Belgium,BEL,Japan,JPN,3,2,0,0,0,0
M-2018-55,2018,Copa Mundial FIFA 2018,Octavos de final,No aplica,2018-07-03,17:00,Krestovsky Stadium,Saint Petersburg,Russia,Sweden,SWE,Switzerland,CHE,1,0,0,0,0,0
M-2018-56,2018,Copa Mundial FIFA 2018,Octavos de final,No aplica,2018-07-03,21:00,Otkritie Arena,Moscow,Russia,Colombia,COL,England,ENG,1,1,1,1,3,4
M-2018-57,2018,Copa Mundial FIFA 2018,Cuartos de final,No aplica,2018-07-06,17:00,Nizhny Novgorod Stadium,Nizhny Novgorod,Russia,Uruguay,URY,France,FRA,0,2,0,0,0,0
M-2018-58,2018,Copa Mundial FIFA 2018,Cuartos de final,No aplica,2018-07-06,21:00,Kazan Arena,Kazan,Russia,Brazil,BRA,Belgium,BEL,1,2,0,0,0,0
M-2018-59,2018,Copa Mundial FIFA 2018,Cuartos de final,No aplica,2018-07-07,18:00,Samara Arena,Samara,Russia,Sweden,SWE,England,ENG,0,2,0,0,0,0
M-2018-60,2018,Copa Mundial FIFA 2018,Cuartos de final,No aplica,2018-07-07,21:00,Fisht Olympic Stadium,Sochi,Russia,Russia,RUS,Croatia,HRV,2,2,1,1,3,4
M-2018-61,2018,Copa Mundial FIFA 2018,Semifinales,No aplica,2018-07-10,21:00,Krestovsky Stadium,Saint Petersburg,Russia,France,FRA,Belgium,BEL,1,0,0,0,0,0
M-2018-62,2018,Copa Mundial FIFA 2018,Semifinales,No aplica,2018-07-11,21:00,Luzhniki Stadium,Moscow,Russia,Croatia,HRV,England,ENG,2,1,1,0,0,0
M-2018-63,2018,Copa Mundial FIFA 2018,Tercer lugar,No aplica,2018-07-14,17:00,Krestovsky Stadium,Saint Petersburg,Russia,Belgium,BEL,England,ENG,2,0,0,0,0,0
M-2018-64,2018,Copa Mundial FIFA 2018,Final,No aplica,2018-07-15,18:00,Luzhniki Stadium,Moscow,Russia,France,FRA,Croatia,HRV,4,2,0,0,0,0
M-2022-01,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo A,2022-11-20,19:00,Al Bayt Stadium,Al Khor,Qatar,Qatar,QAT,Ecuador,ECU,0,2,0,0,0,0
M-2022-02,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo B,2022-11-21,16:00,Khalifa International Stadium,Al Rayyan,Qatar,England,ENG,Iran,IRN,6,2,0,0,0,0
M-2022-03,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo A,2022-11-21,19:00,Al Thumama Stadium,Doha,Qatar,Senegal,SEN,Netherlands,NLD,0,2,0,0,0,0
M-2022-04,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo B,2022-11-21,22:00,Ahmad bin Ali Stadium,Al Rayyan,Qatar,United States,USA,Wales,WAL,1,1,0,0,0,0
M-2022-05,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo C,2022-11-22,13:00,Lusail Stadium,Lusail,Qatar,Argentina,ARG,Saudi Arabia,SAU,1,2,0,0,0,0
M-2022-06,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo D,2022-11-22,16:00,Education City Stadium,Al Rayyan,Qatar,Denmark,DNK,Tunisia,TUN,0,0,0,0,0,0
M-2022-07,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo C,2022-11-22,19:00,Stadium 974,Doha,Qatar,Mexico,MEX,Poland,POL,0,0,0,0,0,0
M-2022-08,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo D,2022-11-22,22:00,Al Janoub Stadium,Al Wakrah,Qatar,France,FRA,Australia,AUS,4,1,0,0,0,0
M-2022-09,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo F,2022-11-23,13:00,Al Bayt Stadium,Al Khor,Qatar,Morocco,MAR,Croatia,HRV,0,0,0,0,0,0
M-2022-10,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo E,2022-11-23,16:00,Khalifa International Stadium,Al Rayyan,Qatar,Germany,DEU,Japan,JPN,1,2,0,0,0,0
M-2022-11,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo E,2022-11-23,19:00,Al Thumama Stadium,Doha,Qatar,Spain,ESP,Costa Rica,CRI,7,0,0,0,0,0
M-2022-12,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo F,2022-11-23,22:00,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Belgium,BEL,Canada,CAN,1,0,0,0,0,0
M-2022-13,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo G,2022-11-24,13:00,Al Janoub Stadium,Al Wakrah,Qatar,Switzerland,CHE,Cameroon,CMR,1,0,0,0,0,0
M-2022-14,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo H,2022-11-24,16:00,Education City Stadium,Al Rayyan,Qatar,Uruguay,URY,South Korea,KOR,0,0,0,0,0,0
M-2022-15,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo H,2022-11-24,19:00,Stadium 974,Doha,Qatar,Portugal,PRT,Ghana,GHA,3,2,0,0,0,0
M-2022-16,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo G,2022-11-24,22:00,Lusail Stadium,Lusail,Qatar,Brazil,BRA,Serbia,SRB,2,0,0,0,0,0
M-2022-17,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo B,2022-11-25,13:00,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Wales,WAL,Iran,IRN,0,2,0,0,0,0
M-2022-18,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo A,2022-11-25,16:00,Al Thumama Stadium,Doha,Qatar,Qatar,QAT,Senegal,SEN,1,3,0,0,0,0
M-2022-19,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo A,2022-11-25,19:00,Khalifa International Stadium,Al Rayyan,Qatar,Netherlands,NLD,Ecuador,ECU,1,1,0,0,0,0
M-2022-20,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo B,2022-11-25,22:00,Al Bayt Stadium,Al Khor,Qatar,England,ENG,United States,USA,0,0,0,0,0,0
M-2022-21,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo D,2022-11-26,13:00,Al Janoub Stadium,Al Wakrah,Qatar,Tunisia,TUN,Australia,AUS,0,1,0,0,0,0
M-2022-22,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo C,2022-11-26,16:00,Education City Stadium,Al Rayyan,Qatar,Poland,POL,Saudi Arabia,SAU,2,0,0,0,0,0
M-2022-23,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo D,2022-11-26,19:00,Stadium 974,Doha,Qatar,France,FRA,Denmark,DNK,2,1,0,0,0,0
M-2022-24,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo C,2022-11-26,22:00,Lusail Stadium,Lusail,Qatar,Argentina,ARG,Mexico,MEX,2,0,0,0,0,0
M-2022-25,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo E,2022-11-27,13:00,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Japan,JPN,Costa Rica,CRI,0,1,0,0,0,0
M-2022-26,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo F,2022-11-27,16:00,Al Thumama Stadium,Doha,Qatar,Belgium,BEL,Morocco,MAR,0,2,0,0,0,0
M-2022-27,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo F,2022-11-27,19:00,Khalifa International Stadium,Al Rayyan,Qatar,Croatia,HRV,Canada,CAN,4,1,0,0,0,0
M-2022-28,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo E,2022-11-27,22:00,Al Bayt Stadium,Al Khor,Qatar,Spain,ESP,Germany,DEU,1,1,0,0,0,0
M-2022-29,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo G,2022-11-28,13:00,Al Janoub Stadium,Al Wakrah,Qatar,Cameroon,CMR,Serbia,SRB,3,3,0,0,0,0
M-2022-30,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo H,2022-11-28,16:00,Education City Stadium,Al Rayyan,Qatar,South Korea,KOR,Ghana,GHA,2,3,0,0,0,0
M-2022-31,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo G,2022-11-28,19:00,Stadium 974,Doha,Qatar,Brazil,BRA,Switzerland,CHE,1,0,0,0,0,0
M-2022-32,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo H,2022-11-28,22:00,Lusail Stadium,Lusail,Qatar,Portugal,PRT,Uruguay,URY,2,0,0,0,0,0
M-2022-33,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo A,2022-11-29,18:00,Khalifa International Stadium,Al Rayyan,Qatar,Ecuador,ECU,Senegal,SEN,1,2,0,0,0,0
M-2022-34,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo A,2022-11-29,18:00,Al Bayt Stadium,Al Khor,Qatar,Netherlands,NLD,Qatar,QAT,2,0,0,0,0,0
M-2022-35,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo B,2022-11-29,22:00,Al Thumama Stadium,Doha,Qatar,Iran,IRN,United States,USA,0,1,0,0,0,0
M-2022-36,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo B,2022-11-29,22:00,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Wales,WAL,England,ENG,0,3,0,0,0,0
M-2022-37,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo D,2022-11-30,18:00,Al Janoub Stadium,Al Wakrah,Qatar,Australia,AUS,Denmark,DNK,1,0,0,0,0,0
M-2022-38,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo D,2022-11-30,18:00,Education City Stadium,Al Rayyan,Qatar,Tunisia,TUN,France,FRA,1,0,0,0,0,0
M-2022-39,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo C,2022-11-30,22:00,Stadium 974,Doha,Qatar,Poland,POL,Argentina,ARG,0,2,0,0,0,0
M-2022-40,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo C,2022-11-30,22:00,Lusail Stadium,Lusail,Qatar,Saudi Arabia,SAU,Mexico,MEX,1,2,0,0,0,0
M-2022-41,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo F,2022-12-01,18:00,Al Thumama Stadium,Doha,Qatar,Canada,CAN,Morocco,MAR,1,2,0,0,0,0
M-2022-42,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo F,2022-12-01,18:00,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Croatia,HRV,Belgium,BEL,0,0,0,0,0,0
M-2022-43,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo E,2022-12-01,22:00,Al Bayt Stadium,Al Khor,Qatar,Costa Rica,CRI,Germany,DEU,2,4,0,0,0,0
M-2022-44,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo E,2022-12-01,22:00,Khalifa International Stadium,Al Rayyan,Qatar,Japan,JPN,Spain,ESP,2,1,0,0,0,0
M-2022-45,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo H,2022-12-02,18:00,Al Janoub Stadium,Al Wakrah,Qatar,Ghana,GHA,Uruguay,URY,0,2,0,0,0,0
M-2022-46,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo H,2022-12-02,18:00,Education City Stadium,Al Rayyan,Qatar,South Korea,KOR,Portugal,PRT,2,1,0,0,0,0
M-2022-47,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo G,2022-12-02,22:00,Lusail Stadium,Lusail,Qatar,Cameroon,CMR,Brazil,BRA,1,0,0,0,0,0
M-2022-48,2022,Copa Mundial FIFA 2022,Fase de grupos,Grupo G,2022-12-02,22:00,Stadium 974,Doha,Qatar,Serbia,SRB,Switzerland,CHE,2,3,0,0,0,0
M-2022-49,2022,Copa Mundial FIFA 2022,Octavos de final,No aplica,2022-12-03,18:00,Khalifa International Stadium,Al Rayyan,Qatar,Netherlands,NLD,United States,USA,3,1,0,0,0,0
M-2022-50,2022,Copa Mundial FIFA 2022,Octavos de final,No aplica,2022-12-03,22:00,Ahmad bin Ali Stadium,Al Rayyan,Qatar,Argentina,ARG,Australia,AUS,2,1,0,0,0,0
M-2022-51,2022,Copa Mundial FIFA 2022,Octavos de final,No aplica,2022-12-04,18:00,Al Thumama Stadium,Doha,Qatar,France,FRA,Poland,POL,3,1,0,0,0,0
M-2022-52,2022,Copa Mundial FIFA 2022,Octavos de final,No aplica,2022-12-04,22:00,Al Bayt Stadium,Al Khor,Qatar,England,ENG,Senegal,SEN,3,0,0,0,0,0
M-2022-53,2022,Copa Mundial FIFA 2022,Octavos de final,No aplica,2022-12-05,18:00,Al Janoub Stadium,Al Wakrah,Qatar,Japan,JPN,Croatia,HRV,1,1,1,1,1,3
M-2022-54,2022,Copa Mundial FIFA 2022,Octavos de final,No aplica,2022-12-05,22:00,Stadium 974,Doha,Qatar,Brazil,BRA,South Korea,KOR,4,1,0,0,0,0
M-2022-55,2022,Copa Mundial FIFA 2022,Octavos de final,No aplica,2022-12-06,18:00,Education City Stadium,Al Rayyan,Qatar,Morocco,MAR,Spain,ESP,0,0,1,1,3,0
M-2022-56,2022,Copa Mundial FIFA 2022,Octavos de final,No aplica,2022-12-06,22:00,Lusail Stadium,Lusail,Qatar,Portugal,PRT,Switzerland,CHE,6,1,0,0,0,0
M-2022-57,2022,Copa Mundial FIFA 2022,Cuartos de final,No aplica,2022-12-09,18:00,Education City Stadium,Al Rayyan,Qatar,Croatia,HRV,Brazil,BRA,1,1,1,1,4,2
M-2022-58,2022,Copa Mundial FIFA 2022,Cuartos de final,No aplica,2022-12-09,22:00,Lusail Stadium,Lusail,Qatar,Netherlands,NLD,Argentina,ARG,2,2,1,1,3,4
M-2022-59,2022,Copa Mundial FIFA 2022,Cuartos de final,No aplica,2022-12-10,18:00,Al Thumama Stadium,Doha,Qatar,Morocco,MAR,Portugal,PRT,1,0,0,0,0,0
M-2022-60,2022,Copa Mundial FIFA 2022,Cuartos de final,No aplica,2022-12-10,22:00,Al Bayt Stadium,Al Khor,Qatar,England,ENG,France,FRA,1,2,0,0,0,0
M-2022-61,2022,Copa Mundial FIFA 2022,Semifinales,No aplica,2022-12-13,22:00,Lusail Stadium,Lusail,Qatar,Argentina,ARG,Croatia,HRV,3,0,0,0,0,0
